1,0.529231,0.529231,102.7061,102.7061,0.00100000,0.8111,0.8111
2,0.528002,0.528002,101.4321,101.4321,0.00100000,0.8082,0.8082
3,0.514620,0.514620,102.5013,102.5013,0.00100000,0.8125,0.8125
4,0.519897,0.519897,102.4616,102.4616,0.00100000,0.8150,0.8150
5,0.511300,0.511300,103.0336,103.0336,0.00100000,0.8171,0.8171
6,0.501327,0.501327,102.4068,102.4068,0.00100000,0.8200,0.8200
7,0.508531,0.508531,103.2947,103.2947,0.00100000,0.8181,0.8181
8,0.500235,0.500235,103.3980,103.3980,0.00100000,0.8207,0.8207
9,0.494670,0.494670,102.5037,102.5037,0.00100000,0.8261,0.8261
10,0.490365,0.490365,103.1069,103.1069,0.00100000,0.8242,0.8242
11,0.526565,0.526565,103.1925,103.1925,0.00100000,0.8126,0.8126
12,0.508544,0.508544,101.6944,101.6944,0.00100000,0.8185,0.8185
13,0.509962,0.509962,103.1663,103.1663,0.00100000,0.8190,0.8190
14,0.518880,0.518880,103.1388,103.1388,0.00100000,0.8118,0.8118
15,0.509353,0.509353,102.2572,102.2572,0.00100000,0.8145,0.8145
16,0.500537,0.500537,103.1027,103.1027,0.00100000,0.8220,0.8220
17,0.501432,0.501432,102.1278,102.1278,0.00100000,0.8155,0.8155
18,0.498875,0.498875,102.1112,102.1112,0.00100000,0.8188,0.8188
19,0.511232,0.511232,101.8498,101.8498,0.00100000,0.8154,0.8154
20,0.516775,0.516775,101.8425,101.8425,0.00100000,0.8133,0.8133
21,0.495811,0.495811,103.4026,103.4026,0.00100000,0.8198,0.8198
22,0.490269,0.490269,102.8589,102.8589,0.00100000,0.8217,0.8217
23,0.507792,0.507792,103.2407,103.2407,0.00100000,0.8150,0.8150
24,0.500143,0.500143,103.1992,103.1992,0.00100000,0.8203,0.8203
25,0.493101,0.493101,102.6022,102.6022,0.00100000,0.8256,0.8256
26,0.509084,0.509084,103.4544,103.4544,0.00100000,0.8185,0.8185
27,0.514391,0.514391,102.3331,102.3331,0.00100000,0.8162,0.8162
28,0.497491,0.497491,102.9123,102.9123,0.00100000,0.8230,0.8230
29,0.505909,0.505909,102.3906,102.3906,0.00100000,0.8173,0.8173
30,0.502432,0.502432,102.7039,102.7039,0.00100000,0.8159,0.8159
31,0.495602,0.495602,102.4953,102.4953,0.00100000,0.8198,0.8198
32,0.488776,0.488776,102.0021,102.0021,0.00100000,0.8243,0.8243
33,0.500140,0.500140,102.1937,102.1937,0.00100000,0.8214,0.8214
34,0.493667,0.493667,102.1059,102.1059,0.00100000,0.8236,0.8236
35,0.515020,0.515020,102.5984,102.5984,0.00100000,0.8149,0.8149
36,0.495108,0.495108,102.6947,102.6947,0.00100000,0.8218,0.8218
37,0.512488,0.512488,101.8036,101.8036,0.00100000,0.8229,0.8229
38,0.499750,0.499750,102.7080,102.7080,0.00100000,0.8190,0.8190
39,0.498254,0.498254,103.4910,103.4910,0.00100000,0.8226,0.8226
40,0.507830,0.507830,102.7006,102.7006,0.00100000,0.8154,0.8154
41,0.506624,0.506624,103.1970,103.1970,0.00100000,0.8178,0.8178
42,0.489844,0.489844,102.7964,102.7964,0.00100000,0.8218,0.8218
43,0.498143,0.498143,102.0990,102.0990,0.00100000,0.8202,0.8202
44,0.517901,0.517901,103.4040,103.4040,0.00100000,0.8175,0.8175
45,0.488360,0.488360,103.5944,103.5944,0.00100000,0.8262,0.8262
46,0.495799,0.495799,102.9009,102.9009,0.00100000,0.8215,0.8215
47,0.511489,0.511489,103.4014,103.4014,0.00100000,0.8183,0.8183
48,0.486327,0.486327,102.6020,102.6020,0.00100000,0.8257,0.8257
49,0.496661,0.496661,103.1997,103.1997,0.00100000,0.8224,0.8224
50,0.494011,0.494011,102.8031,102.8031,0.00100000,0.8233,0.8233
51,0.521043,0.521043,103.4909,103.4909,0.00100000,0.8171,0.8171
52,0.501700,0.501700,102.9085,102.9085,0.00100000,0.8194,0.8194
53,0.501475,0.501475,103.6900,103.6900,0.00100000,0.8196,0.8196
54,0.481737,0.481737,103.1132,103.1132,0.00100000,0.8283,0.8283
55,0.492731,0.492731,102.9938,102.9938,0.00100000,0.8237,0.8237
56,0.493301,0.493301,104.3923,104.3923,0.00100000,0.8212,0.8212
57,0.494072,0.494072,104.1042,104.1042,0.00100000,0.8215,0.8215
58,0.481124,0.481124,103.1987,103.1987,0.00100000,0.8283,0.8283
59,0.483809,0.483809,103.9000,103.9000,0.00100000,0.8260,0.8260
60,0.511619,0.511619,103.5951,103.5951,0.00100000,0.8158,0.8158
61,0.485208,0.485208,102.9018,102.9018,0.00100000,0.8239,0.8239
62,0.475470,0.475470,104.3625,104.3625,0.00100000,0.8312,0.8312
63,0.486858,0.486858,102.9417,102.9417,0.00100000,0.8241,0.8241
64,0.494806,0.494806,102.9905,102.9905,0.00100000,0.8225,0.8225
65,0.483253,0.483253,104.8993,104.8993,0.00100000,0.8288,0.8288
66,0.503131,0.503131,102.8034,102.8034,0.00100000,0.8224,0.8224
67,0.479695,0.479695,104.3899,104.3899,0.00100000,0.8304,0.8304
68,0.493159,0.493159,102.9070,102.9070,0.00100000,0.8241,0.8241
69,0.489000,0.489000,102.8947,102.8947,0.00100000,0.8230,0.8230
70,0.488528,0.488528,103.2066,103.2066,0.00100000,0.8254,0.8254
71,0.491168,0.491168,103.4940,103.4940,0.00100000,0.8248,0.8248
72,0.490139,0.490139,103.6524,103.6524,0.00100000,0.8258,0.8258
73,0.487636,0.487636,103.8110,103.8110,0.00100000,0.8253,0.8253
74,0.479281,0.479281,103.9347,103.9347,0.00100000,0.8290,0.8290
75,0.487968,0.487968,104.3119,104.3119,0.00100000,0.8244,0.8244
76,0.498149,0.498149,103.1888,103.1888,0.00100000,0.8208,0.8208
77,0.487511,0.487511,103.4035,103.4035,0.00100000,0.8249,0.8249
78,0.495705,0.495705,103.2990,103.2990,0.00100000,0.8215,0.8215
79,0.491974,0.491974,103.5602,103.5602,0.00100000,0.8225,0.8225
80,0.503094,0.503094,104.8343,104.8343,0.00100000,0.8232,0.8232
81,0.481551,0.481551,103.9049,103.9049,0.00100000,0.8305,0.8305
82,0.475634,0.475634,103.3005,103.3005,0.00100000,0.8303,0.8303
83,0.493446,0.493446,102.9967,102.9967,0.00100000,0.8234,0.8234
84,0.504856,0.504856,103.6994,103.6994,0.00100000,0.8214,0.8214
85,0.481989,0.481989,105.9555,105.9555,0.00100000,0.8270,0.8270
86,0.476262,0.476262,105.9379,105.9379,0.00100000,0.8314,0.8314
87,0.494505,0.494505,104.4021,104.4021,0.00100000,0.8277,0.8277
88,0.477612,0.477612,103.9912,103.9912,0.00100000,0.8306,0.8306
89,0.482426,0.482426,104.3037,104.3037,0.00100000,0.8297,0.8297
90,0.471076,0.471076,105.3065,105.3065,0.00100000,0.8298,0.8298
91,0.478068,0.478068,104.3039,104.3039,0.00100000,0.8279,0.8279
92,0.496468,0.496468,103.5919,103.5919,0.00100000,0.8235,0.8235
93,0.487734,0.487734,104.3651,104.3651,0.00100000,0.8261,0.8261
94,0.483989,0.483989,104.3882,104.3882,0.00100000,0.8257,0.8257
95,0.498323,0.498323,102.6435,102.6435,0.00100000,0.8240,0.8240
96,0.482687,0.482687,103.6007,103.6007,0.00100000,0.8286,0.8286
97,0.481440,0.481440,104.1973,104.1973,0.00100000,0.8288,0.8288
98,0.474245,0.474245,103.8738,103.8738,0.00100000,0.8280,0.8280
99,0.479944,0.479944,104.0200,104.0200,0.00100000,0.8287,0.8287
100,0.483726,0.483726,103.3014,103.3014,0.00100000,0.8265,0.8265
