1,0.500163,0.500163,103.2704,103.2704,0.00010000,0.8211,0.8211
2,0.483151,0.483151,104.8643,104.8643,0.00010000,0.8266,0.8266
3,0.490954,0.490954,104.1064,104.1064,0.00010000,0.8256,0.8256
4,0.492684,0.492684,104.2828,104.2828,0.00010000,0.8267,0.8267
5,0.474322,0.474322,104.8072,104.8072,0.00010000,0.8298,0.8298
6,0.471259,0.471259,104.5399,104.5399,0.00010000,0.8306,0.8306
7,0.479337,0.479337,103.8957,103.8957,0.00010000,0.8282,0.8282
8,0.504290,0.504290,102.9635,102.9635,0.00010000,0.8166,0.8166
9,0.480403,0.480403,104.1352,104.1352,0.00010000,0.8282,0.8282
10,0.473453,0.473453,104.4999,104.4999,0.00010000,0.8292,0.8292
11,0.478457,0.478457,104.0994,104.0994,0.00010000,0.8297,0.8297
12,0.463101,0.463101,104.0998,104.0998,0.00010000,0.8346,0.8346
13,0.474374,0.474374,104.1014,104.1014,0.00010000,0.8316,0.8316
14,0.485953,0.485953,104.1961,104.1961,0.00010000,0.8264,0.8264
15,0.484434,0.484434,103.5049,103.5049,0.00010000,0.8271,0.8271
16,0.477339,0.477339,102.6905,102.6905,0.00010000,0.8303,0.8303
17,0.471401,0.471401,103.9059,103.9059,0.00010000,0.8352,0.8352
18,0.473476,0.473476,104.9943,104.9943,0.00010000,0.8296,0.8296
19,0.480572,0.480572,104.5145,104.5145,0.00010000,0.8266,0.8266
20,0.477927,0.477927,104.3894,104.3894,0.00010000,0.8303,0.8303
21,0.477518,0.477518,105.1985,105.1985,0.00010000,0.8294,0.8294
22,0.476364,0.476364,104.9608,104.9608,0.00010000,0.8266,0.8266
23,0.480673,0.480673,103.6010,103.6010,0.00010000,0.8295,0.8295
24,0.470096,0.470096,103.8429,103.8429,0.00010000,0.8347,0.8347
25,0.489162,0.489162,104.6607,104.6607,0.00010000,0.8245,0.8245
26,0.477923,0.477923,105.2375,105.2375,0.00010000,0.8309,0.8309
27,0.482466,0.482466,104.9914,104.9914,0.00010000,0.8293,0.8293
28,0.472204,0.472204,104.7905,104.7905,0.00010000,0.8311,0.8311
29,0.484347,0.484347,104.0070,104.0070,0.00010000,0.8255,0.8255
30,0.474959,0.474959,101.8579,101.8579,0.00010000,0.8290,0.8290
31,0.472391,0.472391,102.2521,102.2521,0.00010000,0.8309,0.8309
32,0.492399,0.492399,103.3888,103.3888,0.00010000,0.8227,0.8227
33,0.471280,0.471280,103.6030,103.6030,0.00010000,0.8324,0.8324
34,0.471151,0.471151,103.1980,103.1980,0.00010000,0.8306,0.8306
35,0.475664,0.475664,102.1090,102.1090,0.00010000,0.8348,0.8348
36,0.476190,0.476190,101.8565,101.8565,0.00010000,0.8295,0.8295
37,0.473342,0.473342,101.9306,101.9306,0.00010000,0.8270,0.8270
38,0.471500,0.471500,101.6642,101.6642,0.00010000,0.8314,0.8314
39,0.480392,0.480392,102.7381,102.7381,0.00010000,0.8259,0.8259
40,0.476593,0.476593,103.2964,103.2964,0.00010000,0.8296,0.8296
41,0.483954,0.483954,104.7082,104.7082,0.00010000,0.8259,0.8259
42,0.486333,0.486333,105.1887,105.1887,0.00010000,0.8248,0.8248
43,0.474171,0.474171,104.8595,104.8595,0.00010000,0.8299,0.8299
44,0.478417,0.478417,104.1534,104.1534,0.00010000,0.8300,0.8300
45,0.470557,0.470557,102.8478,102.8478,0.00010000,0.8319,0.8319
46,0.484958,0.484958,103.2449,103.2449,0.00010000,0.8268,0.8268
47,0.492929,0.492929,101.8861,101.8861,0.00010000,0.8248,0.8248
48,0.468886,0.468886,102.5076,102.5076,0.00010000,0.8326,0.8326
49,0.478998,0.478998,104.1984,104.1984,0.00010000,0.8294,0.8294
50,0.473254,0.473254,106.1047,106.1047,0.00010000,0.8318,0.8318
